Ano;Mês;"Código NCM";"Descrição NCM";Países;"Bloco Econômico";Via;"Valor FOB (US$)";"Quilograma Líquido"
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";França;Europa;AEREA;554462;875
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";França;Europa;MARITIMA;323985;14986
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";França;"União Europeia - UE";AEREA;554462;875
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";França;"União Europeia - UE";MARITIMA;323985;14986
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Índia;"Ásia (Exclusive Oriente Médio)";AEREA;669776;13566
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;1373090;30929
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Irlanda;Europa;AEREA;277760;470
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Irlanda;"União Europeia - UE";AEREA;277760;470
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Itália;Europa;AEREA;3613699;4980
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Itália;Europa;MARITIMA;1052496;5334
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Itália;"União Europeia - UE";AEREA;3613699;4980
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Itália;"União Europeia - UE";MARITIMA;1052496;5334
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Japão;"Ásia (Exclusive Oriente Médio)";AEREA;165587;2118
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";México;"América do Norte";AEREA;615025;212
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Países Baixos (Holanda)";Europa;AEREA;1104925;1235
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Países Baixos (Holanda)";"União Europeia - UE";AEREA;1104925;1235
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Polônia;Europa;AEREA;20710;131
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Polônia;"União Europeia - UE";AEREA;20710;131
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Porto Rico";"América Central e Caribe";AEREA;1207498;5359
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Porto Rico";"América Central e Caribe";MARITIMA;276833;914
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Portugal;Europa;AEREA;87265;1508
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Portugal;"União Europeia - UE";AEREA;87265;1508
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Reino Unido";Europa;AEREA;22825093;2667
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suécia;Europa;AEREA;2864260;5802
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suécia;Europa;RODOVIARIA;204813;8
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suécia;"União Europeia - UE";AEREA;2864260;5802
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suécia;"União Europeia - UE";RODOVIARIA;204813;8
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suíça;Europa;AEREA;5460991;2255
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suíça;Europa;MARITIMA;2066771;15328
2017;05;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Turquia;Europa;AEREA;379371;278
2017;04;29322000;Lactonas;Alemanha;Europa;AEREA;4021;54
2017;04;29322000;Lactonas;Alemanha;Europa;MARITIMA;4200702;21148
2017;04;29322000;Lactonas;Alemanha;"União Europeia - UE";AEREA;4021;54
2017;04;29322000;Lactonas;Alemanha;"União Europeia - UE";MARITIMA;4200702;21148
2017;04;29322000;Lactonas;Áustria;Europa;AEREA;2251;0
2017;04;29322000;Lactonas;Áustria;"União Europeia - UE";AEREA;2251;0
2017;04;29322000;Lactonas;Bélgica;Europa;AEREA;39;0
2017;04;29322000;Lactonas;Bélgica;"União Europeia - UE";AEREA;39;0
2017;04;29322000;Lactonas;China;"Ásia (Exclusive Oriente Médio)";AEREA;1633790;2241
2017;04;29322000;Lactonas;China;"Ásia (Exclusive Oriente Médio)";MARITIMA;1636658;399975
2017;04;29322000;Lactonas;Eslováquia;Europa;AEREA;74;0
2017;04;29322000;Lactonas;Eslováquia;"União Europeia - UE";AEREA;74;0
2017;04;29322000;Lactonas;Espanha;Europa;MARITIMA;87953;7530
2017;04;29322000;Lactonas;Espanha;"União Europeia - UE";MARITIMA;87953;7530
2017;04;29322000;Lactonas;"Estados Unidos";"América do Norte";AEREA;207017;6042
2017;04;29322000;Lactonas;"Estados Unidos";"América do Norte";MARITIMA;16655;536
2017;04;29322000;Lactonas;França;Europa;AEREA;136921;95
2017;04;29322000;Lactonas;França;Europa;MARITIMA;19247;1520
2017;04;29322000;Lactonas;França;"União Europeia - UE";AEREA;136921;95
2017;04;29322000;Lactonas;França;"União Europeia - UE";MARITIMA;19247;1520
2017;04;29322000;Lactonas;"Hong Kong";"Ásia (Exclusive Oriente Médio)";MARITIMA;16987;1900
2017;04;29322000;Lactonas;Hungria;Europa;AEREA;317023;1020
2017;04;29322000;Lactonas;Hungria;"União Europeia - UE";AEREA;317023;1020
2017;04;29322000;Lactonas;Índia;"Ásia (Exclusive Oriente Médio)";AEREA;1139046;3464
2017;04;29322000;Lactonas;Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;76651;18330
2017;04;29322000;Lactonas;Israel;"Oriente Médio";AEREA;1451;2
2017;04;29322000;Lactonas;Israel;"Oriente Médio";MARITIMA;228;2
2017;04;29322000;Lactonas;Itália;Europa;AEREA;696859;88
2017;04;29322000;Lactonas;Itália;Europa;MARITIMA;33275;20000
2017;04;29322000;Lactonas;Itália;"União Europeia - UE";AEREA;696859;88
2017;04;29322000;Lactonas;Itália;"União Europeia - UE";MARITIMA;33275;20000
2017;04;29322000;Lactonas;Japão;"Ásia (Exclusive Oriente Médio)";AEREA;45;0
2017;04;29322000;Lactonas;México;"América do Norte";MARITIMA;206;2
2017;04;29322000;Lactonas;"Países Baixos (Holanda)";Europa;AEREA;155;0
2017;04;29322000;Lactonas;"Países Baixos (Holanda)";Europa;MARITIMA;614;1
2017;04;29322000;Lactonas;"Países Baixos (Holanda)";"União Europeia - UE";AEREA;155;0
2017;04;29322000;Lactonas;"Países Baixos (Holanda)";"União Europeia - UE";MARITIMA;614;1
2017;04;29322000;Lactonas;"Reino Unido";Europa;AEREA;588;0
2017;04;29322000;Lactonas;"Reino Unido";Europa;MARITIMA;9249;1610
2017;04;29322000;Lactonas;Romênia;Europa;MARITIMA;11568;660
2017;04;29322000;Lactonas;Romênia;"União Europeia - UE";MARITIMA;11568;660
2017;04;29322000;Lactonas;Suíça;Europa;AEREA;1446;0
2017;04;29322000;Lactonas;Suíça;Europa;MARITIMA;29900;65
2017;04;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Alemanha;Europa;AEREA;2506;0
2017;04;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Alemanha;Europa;MARITIMA;58;0
2017;04;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Alemanha;"União Europeia - UE";AEREA;2506;0
2017;04;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Alemanha;"União Europeia - UE";MARITIMA;58;0
2017;04;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Áustria;Europa;AEREA;99;0
2017;04;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Áustria;"União Europeia - UE";AEREA;99;0
2017;04;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Canadá;"América do Norte";AEREA;4455;0
2017;04;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";China;"Ásia (Exclusive Oriente Médio)";AEREA;8480;142
2017;04;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";China;"Ásia (Exclusive Oriente Médio)";MARITIMA;422610;46401
2017;04;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Espanha;Europa;MARITIMA;26958;100
2017;04;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Espanha;"União Europeia - UE";MARITIMA;26958;100
2017;04;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";"Estados Unidos";"América do Norte";AEREA;20150;0
2017;04;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";"Estados Unidos";"América do Norte";MARITIMA;1760;2
2017;04;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";França;Europa;AEREA;30088;300
2017;04;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";França;"União Europeia - UE";AEREA;30088;300
2017;04;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Hungria;Europa;AEREA;27601;104
2017;04;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Hungria;"União Europeia - UE";AEREA;27601;104
2017;04;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Índia;"Ásia (Exclusive Oriente Médio)";AEREA;388365;2643
2017;04;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;249315;13700
2017;04;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Israel;"Oriente Médio";AEREA;1102;0
2017;04;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Itália;Europa;MARITIMA;604;20
2017;04;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Itália;"União Europeia - UE";MARITIMA;604;20
2017;04;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Japão;"Ásia (Exclusive Oriente Médio)";AEREA;108;0
2017;04;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";"Países Baixos (Holanda)";Europa;AEREA;34;0
2017;04;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";"Países Baixos (Holanda)";"União Europeia - UE";AEREA;34;0
2017;04;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Suíça;Europa;AEREA;94;0
2017;04;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";Espanha;Europa;AEREA;8395;50
2017;04;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";Espanha;"União Europeia - UE";AEREA;8395;50
2017;04;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";Índia;"Ásia (Exclusive Oriente Médio)";AEREA;164190;6120
2017;04;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;808867;53195
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Alemanha;Europa;AEREA;15507;113
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Alemanha;Europa;MARITIMA;1708872;5801
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Alemanha;"União Europeia - UE";AEREA;15507;113
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Alemanha;"União Europeia - UE";MARITIMA;1708872;5801
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Argentina;"América do Sul";AEREA;339801;1405
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Argentina;"América do Sul";RODOVIARIA;188879;18460
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Argentina;"Mercado Comum do Sul - Mercosul";AEREA;339801;1405
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Argentina;"Mercado Comum do Sul - Mercosul";RODOVIARIA;188879;18460
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Austrália;Oceania;MARITIMA;50166;1069
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Dinamarca;Europa;MARITIMA;1054965;1912
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Dinamarca;"União Europeia - UE";MARITIMA;1054965;1912
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Eslovênia;Europa;AEREA;10343;88
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Eslovênia;Europa;MARITIMA;220724;932
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Eslovênia;"União Europeia - UE";AEREA;10343;88
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Eslovênia;"União Europeia - UE";MARITIMA;220724;932
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Espanha;Europa;MARITIMA;158569;993
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Espanha;"União Europeia - UE";MARITIMA;158569;993
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";"Estados Unidos";"América do Norte";AEREA;5059722;921
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";"Estados Unidos";"América do Norte";RODOVIARIA;1183287;7010
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";França;Europa;AEREA;10439;161
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";França;Europa;MARITIMA;33986;360
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";França;"União Europeia - UE";AEREA;10439;161
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";França;"União Europeia - UE";MARITIMA;33986;360
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Índia;"Ásia (Exclusive Oriente Médio)";AEREA;72324;2785
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;290787;6291
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Itália;Europa;AEREA;82200;1
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Itália;Europa;MARITIMA;300031;4985
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Itália;"União Europeia - UE";AEREA;82200;1
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Itália;"União Europeia - UE";MARITIMA;300031;4985
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";"Reino Unido";Europa;AEREA;589525;389
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Singapura;"Ásia (Exclusive Oriente Médio)";AEREA;1812087;1575
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Singapura;"Associação de Nações do Sudeste Asiático - ASEAN";AEREA;1812087;1575
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Suíça;Europa;AEREA;570346;633
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Uruguai;"América do Sul";RODOVIARIA;256572;14293
2017;04;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Uruguai;"Mercado Comum do Sul - Mercosul";RODOVIARIA;256572;14293
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"África do Sul";África;AEREA;22504;337
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"África do Sul";África;MARITIMA;314086;3188
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Alemanha;Europa;AEREA;5180952;28044
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Alemanha;Europa;MARITIMA;4288308;17044
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Alemanha;"União Europeia - UE";AEREA;5180952;28044
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Alemanha;"União Europeia - UE";MARITIMA;4288308;17044
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Argentina;"América do Sul";AEREA;109246;410
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Argentina;"América do Sul";RODOVIARIA;6194;39
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Argentina;"Mercado Comum do Sul - Mercosul";AEREA;109246;410
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Argentina;"Mercado Comum do Sul - Mercosul";RODOVIARIA;6194;39
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Bangladesh;"Ásia (Exclusive Oriente Médio)";AEREA;4909;62
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Bélgica;Europa;AEREA;952910;1393
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Bélgica;"União Europeia - UE";AEREA;952910;1393
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Canadá;"América do Norte";AEREA;1010082;21
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Dinamarca;Europa;MARITIMA;735174;906
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Dinamarca;"União Europeia - UE";MARITIMA;735174;906
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Eslovênia;Europa;AEREA;95144;741
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Eslovênia;Europa;MARITIMA;137945;1317
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Eslovênia;"União Europeia - UE";AEREA;95144;741
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Eslovênia;"União Europeia - UE";MARITIMA;137945;1317
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Espanha;Europa;AEREA;1169998;3429
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Espanha;Europa;MARITIMA;446209;3314
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Espanha;"União Europeia - UE";AEREA;1169998;3429
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Espanha;"União Europeia - UE";MARITIMA;446209;3314
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Estados Unidos";"América do Norte";AEREA;4442663;1002
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Estados Unidos";"América do Norte";MARITIMA;32279;261
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Estados Unidos";"América do Norte";RODOVIARIA;214914;943
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Finlândia;Europa;AEREA;538600;5
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Finlândia;"União Europeia - UE";AEREA;538600;5
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";França;Europa;AEREA;861378;291
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";França;Europa;MARITIMA;455134;18111
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";França;"União Europeia - UE";AEREA;861378;291
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";França;"União Europeia - UE";MARITIMA;455134;18111
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Índia;"Ásia (Exclusive Oriente Médio)";AEREA;521063;6278
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;1254696;39086
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Irlanda;Europa;AEREA;157594;1334
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Irlanda;"União Europeia - UE";AEREA;157594;1334
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Itália;Europa;AEREA;621250;5644
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Itália;Europa;MARITIMA;618261;4321
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Itália;"União Europeia - UE";AEREA;621250;5644
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Itália;"União Europeia - UE";MARITIMA;618261;4321
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Japão;"Ásia (Exclusive Oriente Médio)";AEREA;78123;27
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Países Baixos (Holanda)";Europa;AEREA;482407;264
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Países Baixos (Holanda)";"União Europeia - UE";AEREA;482407;264
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Polônia;Europa;AEREA;46953;174
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Polônia;"União Europeia - UE";AEREA;46953;174
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Porto Rico";"América Central e Caribe";AEREA;508518;2893
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Portugal;Europa;AEREA;20770;1
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Portugal;"União Europeia - UE";AEREA;20770;1
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Reino Unido";Europa;AEREA;2318855;2148
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suécia;Europa;AEREA;1624700;2488
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suécia;"União Europeia - UE";AEREA;1624700;2488
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suíça;Europa;AEREA;2175022;7270
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suíça;Europa;MARITIMA;1157303;10205
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Turquia;Europa;AEREA;38500;0
2017;04;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Venezuela;"América do Sul";AEREA;300998;2911
2017;03;29322000;Lactonas;Alemanha;Europa;AEREA;2986141;100
2017;03;29322000;Lactonas;Alemanha;Europa;MARITIMA;68572;3655
2017;03;29322000;Lactonas;Alemanha;"União Europeia - UE";AEREA;2986141;100
2017;03;29322000;Lactonas;Alemanha;"União Europeia - UE";MARITIMA;68572;3655
2017;03;29322000;Lactonas;Canadá;"América do Norte";AEREA;6256;0
2017;03;29322000;Lactonas;China;"Ásia (Exclusive Oriente Médio)";AEREA;3587859;5502
2017;03;29322000;Lactonas;China;"Ásia (Exclusive Oriente Médio)";MARITIMA;3592362;408570
2017;03;29322000;Lactonas;Eslováquia;Europa;AEREA;1496;1
2017;03;29322000;Lactonas;Eslováquia;Europa;MARITIMA;138;0
2017;03;29322000;Lactonas;Eslováquia;"União Europeia - UE";AEREA;1496;1
2017;03;29322000;Lactonas;Eslováquia;"União Europeia - UE";MARITIMA;138;0
2017;03;29322000;Lactonas;Espanha;Europa;AEREA;10474;600
2017;03;29322000;Lactonas;Espanha;Europa;MARITIMA;123052;8776
2017;03;29322000;Lactonas;Espanha;"União Europeia - UE";AEREA;10474;600
2017;03;29322000;Lactonas;Espanha;"União Europeia - UE";MARITIMA;123052;8776
2017;03;29322000;Lactonas;"Estados Unidos";"América do Norte";AEREA;49106;25
2017;03;29322000;Lactonas;"Estados Unidos";"América do Norte";MARITIMA;591913;21596
2017;03;29322000;Lactonas;França;Europa;AEREA;5580;63
2017;03;29322000;Lactonas;França;Europa;MARITIMA;13790;830
2017;03;29322000;Lactonas;França;"União Europeia - UE";AEREA;5580;63
2017;03;29322000;Lactonas;França;"União Europeia - UE";MARITIMA;13790;830
2017;03;29322000;Lactonas;"Hong Kong";"Ásia (Exclusive Oriente Médio)";MARITIMA;8071;600
2017;03;29322000;Lactonas;Índia;"Ásia (Exclusive Oriente Médio)";AEREA;2133490;4818
2017;03;29322000;Lactonas;Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;61697;700
2017;03;29322000;Lactonas;Israel;"Oriente Médio";AEREA;709;0
2017;03;29322000;Lactonas;Israel;"Oriente Médio";MARITIMA;663;3
2017;03;29322000;Lactonas;Itália;Europa;AEREA;1727262;216
2017;03;29322000;Lactonas;Itália;Europa;MARITIMA;36373;20000
2017;03;29322000;Lactonas;Itália;"União Europeia - UE";AEREA;1727262;216
2017;03;29322000;Lactonas;Itália;"União Europeia - UE";MARITIMA;36373;20000
2017;03;29322000;Lactonas;Japão;"Ásia (Exclusive Oriente Médio)";AEREA;11103;70
2017;03;29322000;Lactonas;Japão;"Ásia (Exclusive Oriente Médio)";MARITIMA;6965;280
2017;03;29322000;Lactonas;Portugal;Europa;AEREA;867;0
2017;03;29322000;Lactonas;Portugal;"União Europeia - UE";AEREA;867;0
2017;03;29322000;Lactonas;"Reino Unido";Europa;AEREA;1117;6
2017;03;29322000;Lactonas;"Reino Unido";Europa;MARITIMA;8263;1605
2017;03;29322000;Lactonas;Romênia;Europa;AEREA;5702;405
2017;03;29322000;Lactonas;Romênia;Europa;MARITIMA;38804;2282
2017;03;29322000;Lactonas;Romênia;"União Europeia - UE";AEREA;5702;405
